0 285
1 213
100 98
11 44
13 37
15 38
17 43
19 33
21 45
23 37
25 32
27 25
29 30
3 68
31 20
33 36
35 31
37 35
39 27
41 32
43 33
45 40
47 41
49 26
5 68
50 50
52 37
54 26
56 36
58 42
60 41
62 34
64 39
66 50
68 49
7 64
70 32
72 56
74 42
76 53
78 66
80 55
82 62
84 64
86 55
88 89
9 50
90 89
92 86
94 114
96 162
98 134
