1140	69
1141	59
1142	59
1143	56
1144	54
1145	60
1146	83
1147	53
1148	55
1149	50
1150	70
1151	53
1152	67
1153	53
1154	58
1155	45
1156	51
1157	58
1158	46
1159	52
1160	50
1161	72
1162	62
1163	47
1164	47
1165	48
1166	59
1167	52
1168	63
1169	50
1170	47
1171	52
1172	46
1173	44
1174	44
1175	46
1176	47
1177	50
1178	44
1179	50
1180	47
1181	45
1182	56
1183	61
1184	63
1185	57
1186	59
1187	55
1188	50
1189	56
1190	69
1191	60
1192	75
1193	63
1194	68
1195	66
1196	59
1197	66
1198	68
1199	69
1200	70
1201	56
1202	76
1203	59
1204	65
1205	62
1206	71
1207	61
1208	65
1209	54
1210	65
1211	62
1212	61
1213	54
1214	60
1215	61
1216	54
1217	79
1218	66
1219	56
1220	59
1221	61
1222	83
1223	68
1224	67
1225	50
1226	53
1227	57
1228	61
1229	69
1230	57
1231	58
1232	59
1233	65
1234	62
1235	64
1236	64
1237	54
1238	51
1239	74
1240	66
1241	65
1242	60
1243	61
1244	55
1245	64
1246	57
1247	72
1248	63
1249	61
1250	60
1251	68
1252	60
1253	58
1254	60
1255	61
1256	60
1257	54
1258	62
1259	68
1260	61
1261	61
1262	62
1263	67
1264	64
1265	66
1266	92
1267	60
1268	73
1269	67
1270	57
1271	54
1272	53
1273	60
1274	60
1275	67
1276	62
1277	62
1278	67
1279	60
1280	66
1281	61
1282	51
1283	64
1284	84
1285	85
1286	75
1287	77
1288	90
1289	89
1290	81
1291	79
1292	76
1293	66
1294	62
1295	59
1296	64
1297	67
1298	70
1299	71
1300	59
1301	84
1302	50
1303	57
1304	48
1305	45
1306	54
1307	52
1308	58
1309	62
1310	49
1311	52
1312	50
1313	54
1314	60
1315	47
1316	62
1317	67
1318	58
1319	67
1320	53
1321	63
1322	58
1323	56
1324	77
1325	64
1326	58
1327	60
1328	65
1329	62
1330	75
1331	67
1332	63
1333	62
1334	50
1335	60
1336	59
1337	60
1338	61
1339	63
1340	54
1341	54
1342	65
1343	53
1344	58
1345	69
1346	65
1347	76
1348	80
1349	111
1350	70
1351	60
1352	77
1353	58
1354	54
1355	66
1356	53
1357	60
1358	53
1359	52
1360	42
1361	44
1362	46
1363	49
1364	41
1365	50
1366	39
1367	40
1368	46
1369	54
1370	52
1371	59
1372	47
1373	55
1374	63
1375	61
1376	49
1377	41
1378	71
1379	49
1380	49
1381	43
1382	62
1383	54
1384	51
1385	59
1386	58
1387	64
1388	66
1389	61
1390	64
1391	62
1392	65
1393	73
1394	66
1395	71
1396	77
1397	65
1398	56
1399	62
1400	54
1401	59
1402	48
1403	49
1404	61
1405	49
1406	52
1407	55
1408	51
1409	54
1410	51
1411	66
1412	68
1413	59
1414	75
1415	59
1416	59
1417	61
1418	53
1419	61
1420	65
1421	62
1422	72
1423	79
1424	83
1425	60
1426	76
1427	59
1428	67
1429	63
1430	67
1431	66
1432	60
1433	68
1434	59
1435	59
1436	61
1437	54
1438	77
1439	75
1440	80
1441	58
1442	57
1443	62
1444	75
1445	62
1446	63
1447	63
1448	67
1449	70
1450	62
1451	68
1452	68
1453	64
1454	61
1455	65
1456	61
1457	68
1458	61
1459	64
1460	63
1461	70
1462	63
1463	76
1464	71
1465	76
1466	67
1467	58
1468	79
1469	72
1470	73
1471	73
1472	60
1473	65
1474	58
1475	70
1476	69
1477	66
1478	62
1479	63
1480	62
1481	58
1482	62
1483	72
1484	75
1485	65
1486	60
1487	60
1488	67
1489	59
1490	68
1491	55
1492	57
1493	66
1494	74
1495	86
1496	67
1497	78
1498	60
1499	65
1500	61
1501	76
1502	71
1503	62
1504	83
1505	75
1506	77
1507	91
1508	86
1509	60
1510	71
1511	58
1512	67
1513	56
1514	63
1515	60
1516	58
1517	54
1518	55
1519	58
1520	60
1521	59
1522	66
1523	62
1524	62
