802	22
806	16
810	12
814	24
818	19
822	11
826	17
830	28
834	17
838	18
842	26
846	12
850	13
854	24
858	14
862	14
866	11
870	31
874	14
878	17
882	14
886	13
890	14
894	17
898	18
902	15
906	33
910	21
914	15
918	13
922	18
926	21
930	13
934	25
938	12
942	14
946	19
950	12
954	19
958	16
962	17
966	15
970	22
974	0
978	0
982	0
986	0
990	0
994	8
998	25
1002	16
1006	26
1010	15
1014	16
1018	23
1022	17
1026	18
1030	21
1034	21
1038	30
1042	14
1046	16
1050	29
1054	19
1058	14
1062	20
1066	22
1070	20
1074	16
1078	18
1082	11
1086	14
1090	20
1094	16
1098	6
1102	15
1106	11
1110	13
1114	19
1118	19
1122	21
1126	9
1130	16
1134	0
1138	12
1142	0
1146	0
1150	15
1154	10
1158	17
1162	15
1166	13
1170	14
1174	12
1178	15
1182	13
1186	12
1190	15
1194	26
1198	13
1202	14
1206	14
1210	13
1214	17
1218	22
1222	13
1226	18
1230	14
1234	21
1238	14
1242	24
1246	14
1250	25
1254	16
1258	21
1262	13
1266	19
1270	15
1274	18
1278	16
1282	19
1286	24
1290	25
1294	15
1298	26
1302	14
1306	16
1310	16
1314	15
1318	22
1322	18
1326	31
1330	28
1334	15
1338	21
1342	19
1346	15
1350	22
1354	13
1358	16
1362	17
1366	13
1370	17
1374	25
1378	21
1382	13
1386	19
1390	17
1394	24
1398	17
1402	31
1406	13
1410	29
1414	14
1418	14
1422	14
1426	31
1430	19
1434	22
1438	14
1442	19
1446	24
1450	12
1454	12
1458	14
1462	13
1466	16
1470	24
1474	18
1478	17
1482	22
1486	24
1490	31
1494	14
1498	19
1502	27
1506	23
1510	18
1514	25
1518	17
1522	18
1526	15
1530	12
1534	16
1538	26
1542	23
1546	22
1550	14
1554	24
1558	13
1562	12
1566	10
1570	17
1574	14
1578	23
1582	16
1586	21
1590	15
1594	10
1598	16
