1702	89
1706	93
1710	114
1714	99
1718	97
1722	98
1726	109
1730	91
1734	96
1738	94
1742	92
1746	96
1750	92
1754	117
1758	97
1762	100
1766	104
1770	105
1774	98
1778	96
1782	116
1786	93
1790	95
1794	101
1798	100
1802	102
1806	100
1810	103
1814	93
1818	93
1822	87
1826	98
1830	99
1834	94
1838	90
1842	95
1846	98
1850	105
1854	102
1858	92
1862	97
1866	85
1870	90
1874	99
1878	91
1882	97
1886	97
1890	94
1894	96
1898	87
1902	114
1906	85
1910	101
1914	95
1918	92
1922	96
1926	106
1930	100
1934	97
1938	96
1942	102
1946	109
1950	98
1954	94
1958	96
1962	87
1966	109
1970	105
1974	95
1978	98
1982	98
1986	111
1990	97
1994	97
1998	97
2002	97
2006	90
2010	95
2014	100
2018	90
2022	96
2026	87
2030	97
2034	95
2038	102
2042	103
2046	92
2050	94
2054	95
2058	99
2062	89
2066	99
2070	96
2074	96
2078	113
2082	96
2086	82
2090	96
2094	93
2098	97
2102	110
2106	95
2110	95
2114	114
2118	100
2122	120
2126	91
2130	88
2134	88
2138	106
2142	96
2146	86
