1	12
2	17
3	7
4	23
5	11
6	14
7	11
8	14
9	14
10	13
11	15
12	16
13	17
14	11
15	12
16	11
17	13
18	16
19	13
20	16
21	13
22	14
23	12
24	18
25	20
26	19
27	15
28	16
29	11
30	16
31	23
32	22
33	16
34	15
35	16
36	14
37	12
38	20
39	37
40	22
41	10
42	14
43	18
44	10
45	9
46	14
47	19
48	11
49	14
50	8
51	15
52	9
53	12
54	17
55	9
56	11
57	12
58	14
59	11
60	17
61	17
62	9
63	11
64	13
65	12
66	14
67	20
68	13
69	9
70	12
71	14
72	10
73	22
74	14
75	12
76	11
77	8
78	11
79	10
80	11
81	13
82	10
83	12
84	10
85	14
86	11
87	26
88	21
89	16
90	13
91	21
92	18
93	10
94	10
95	11
96	14
97	13
98	13
99	14
100	11
101	15
102	22
103	14
104	10
105	22
106	20
107	16
108	17
109	19
110	20
111	16
112	15
113	20
114	17
115	22
116	20
117	12
118	14
119	15
120	16
121	11
122	18
123	16
124	17
125	13
126	14
127	12
128	13
129	13
130	14
131	16
132	20
133	18
134	18
135	15
136	12
137	31
138	11
139	8
140	11
141	16
142	13
143	13
144	14
145	17
146	12
147	16
148	11
149	13
150	16
151	16
152	14
153	17
154	12
155	21
156	15
157	23
158	15
159	16
160	12
161	14
162	15
163	11
164	13
165	13
166	20
167	15
168	9
169	12
170	18
171	14
172	18
173	16
174	19
175	14
176	17
177	12
178	13
179	16
180	24
181	14
182	19
183	11
184	14
185	12
186	11
187	19
188	19
189	20
190	8
191	10
192	27
193	11
194	18
195	16
196	19
197	15
198	13
199	10
200	12
201	9
202	8
203	8
204	15
205	10
206	22
207	13
208	9
209	20
210	13
211	14
212	12
213	9
214	10
215	12
216	9
217	15
218	9
219	15
220	9
221	22
222	15
223	14
224	12
225	16
226	13
227	13
228	15
229	8
230	12
231	12
232	17
233	8
234	16
235	16
236	18
237	12
238	13
239	10
240	11
241	10
242	17
243	20
244	13
245	13
246	19
247	17
248	15
249	12
250	10
251	19
252	19
253	12
254	18
255	16
256	13
257	23
258	23
259	9
260	18
261	14
262	14
263	13
264	15
265	18
266	11
267	20
268	26
269	15
270	16
271	10
272	15
273	14
274	13
275	19
276	19
277	13
278	20
279	19
280	11
281	17
282	11
283	11
284	13
285	15
286	16
287	13
288	14
289	19
290	14
291	15
292	14
293	17
294	12
295	14
296	11
297	18
298	15
299	11
300	9
301	12
302	13
303	14
304	15
305	22
306	19
307	21
308	20
309	18
310	21
311	12
312	20
313	18
314	15
315	10
316	17
317	19
318	20
319	21
320	16
321	20
322	13
323	11
324	24
325	24
326	14
327	11
328	12
329	11
330	12
331	10
332	11
333	16
334	17
335	15
336	16
337	20
338	11
339	17
340	19
341	15
342	18
343	11
344	18
345	12
346	15
347	13
348	14
349	18
350	14
351	12
352	13
353	11
354	16
355	11
356	11
357	16
358	12
359	19
360	11
361	13
362	12
363	10
364	12
365	12
366	20
367	16
368	22
369	17
370	43
371	16
372	17
373	14
374	22
375	18
376	18
377	13
378	13
379	20
380	15
381	22
382	23
383	24
384	16
385	18
386	12
387	15
388	14
389	12
390	16
391	16
392	11
393	17
394	11
395	14
396	7
397	15
398	26
399	9
400	9
401	16
402	10
403	13
404	9
405	15
406	9
407	7
408	18
409	14
410	10
411	15
412	13
413	10
414	12
415	15
416	13
417	14
418	11
419	14
420	16
421	13
422	10
423	11
424	17
425	13
426	9
427	11
428	18
429	10
430	12
431	16
432	16
433	15
434	17
435	15
436	13
437	7
438	11
439	15
440	22
441	20
442	18
443	13
444	8
445	11
446	7
447	12
448	6
449	8
450	14
451	16
452	11
453	12
454	18
455	8
456	7
457	10
458	7
459	12
460	7
461	9
462	10
463	8
464	11
465	13
466	27
467	17
468	21
469	17
470	13
471	20
472	17
473	29
474	13
475	14
476	17
477	21
478	11
479	12
480	11
481	16
482	14
483	10
484	10
485	11
486	17
487	11
488	10
489	17
490	15
491	12
492	13
493	13
494	14
495	12
496	15
497	19
498	13
499	24
500	15
501	11
502	16
503	10
504	17
505	19
506	20
507	18
508	25
509	12
510	17
511	15
512	15
513	14
514	17
515	19
516	11
517	17
518	9
519	14
520	11
521	11
522	16
523	16
524	11
525	16
526	21
527	13
528	18
529	12
530	12
531	15
532	14
533	12
534	14
535	19
536	14
537	25
538	12
539	15
540	10
541	11
542	11
543	10
544	14
545	17
546	8
547	9
548	7
549	6
550	11
551	10
552	8
553	16
554	12
555	11
556	15
557	11
558	13
559	18
560	13
561	17
562	9
563	10
564	19
565	14
566	21
567	14
568	16
569	12
570	14
571	16
572	9
573	12
574	16
575	15
576	17
577	14
578	24
579	12
580	9
581	16
582	17
583	11
584	14
585	12
586	23
587	11
588	36
589	11
590	13
591	15
592	21
593	8
594	15
595	7
596	14
597	10
598	11
599	12
600	9
601	15
602	7
603	19
604	6
605	12
606	9
607	14
608	5
609	11
610	13
611	11
612	16
613	15
614	12
615	11
616	8
617	19
618	14
619	11
620	21
621	26
622	12
623	25
624	15
625	12
626	12
627	16
628	7
629	11
630	6
631	11
632	20
633	7
634	9
635	11
636	13
637	11
638	20
639	21
640	19
641	16
642	26
643	15
644	12
645	10
646	11
647	16
648	15
649	13
650	9
651	8
652	9
653	8
654	13
655	8
656	8
657	6
658	5
659	11
660	14
661	21
662	9
663	17
664	14
665	11
666	31
667	19
668	14
669	14
670	12
671	15
672	16
673	12
674	18
675	20
676	10
677	22
678	16
679	11
680	18
681	15
682	13
683	9
684	14
685	12
686	9
687	10
688	6
689	17
690	16
691	12
692	9
693	13
694	11
695	14
696	16
697	14
698	19
699	9
700	18
701	19
702	18
703	14
704	13
705	16
706	12
707	14
708	20
709	20
710	17
711	17
712	16
713	13
714	6
715	8
716	15
717	10
718	15
719	19
720	27
721	26
722	23
723	30
724	22
725	45
726	17
727	14
728	15
729	12
730	13
731	22
732	13
733	19
734	16
735	14
736	20
737	18
738	18
739	27
740	28
741	33
742	27
743	27
744	37
745	23
746	17
747	20
748	17
749	24
750	17
751	24
752	23
753	13
754	16
755	18
756	24
757	27
758	29
759	17
760	20
761	16
762	10
763	12
764	29
765	24
766	23
767	19
768	21
769	22
770	20
771	16
772	38
773	12
774	19
775	25
776	20
777	19
778	18
779	13
780	18
781	28
782	12
783	28
784	15
785	12
786	19
787	19
788	20
789	23
790	19
791	22
792	34
793	13
794	24
795	26
796	21
797	25
798	27
799	18
800	25
801	23
802	28
803	26
804	19
805	24
806	20
807	19
808	27
809	25
810	26
811	26
812	19
813	12
814	23
815	20
816	18
817	20
818	22
819	14
820	18
821	16
822	14
823	28
824	18
825	16
826	29
827	21
828	31
829	19
830	25
831	22
832	20
833	29
834	27
835	27
836	25
837	28
838	25
839	20
840	30
841	15
842	28
843	12
844	14
845	13
846	16
847	20
848	24
849	19
850	19
851	24
852	20
853	10
854	18
855	17
856	20
857	17
858	13
859	13
860	18
861	16
862	14
863	26
864	17
865	15
866	15
867	14
868	15
869	17
870	13
871	12
872	16
873	20
874	13
875	20
876	28
877	15
878	17
879	12
880	16
881	15
882	15
883	27
884	18
885	30
886	26
887	26
888	23
889	22
890	17
891	26
892	31
893	22
894	17
895	23
896	25
897	23
898	25
899	19
900	28
901	21
902	17
903	11
904	13
905	14
906	15
907	16
908	12
909	17
910	17
911	24
912	14
913	19
914	11
915	13
916	13
917	13
