1702	32
1706	46
1710	44
1714	31
1718	29
1722	24
1726	28
1730	44
1734	30
1738	28
1742	35
1746	28
1750	40
1754	32
1758	33
1762	39
1766	40
1770	41
1774	39
1778	42
1782	32
1786	44
1790	27
1794	37
1798	30
1802	30
1806	25
1810	39
1814	32
1818	0
1822	0
1826	0
1830	0
1834	32
1838	0
1842	0
1846	27
1850	25
1854	0
1858	0
1862	0
1866	0
1870	0
1874	26
1878	37
1882	31
1886	34
1890	34
1894	22
1898	34
1902	39
1906	34
1910	36
1914	32
1918	35
1922	38
1926	36
1930	28
1934	0
1938	36
1942	40
1946	36
1950	37
1954	27
1958	34
1962	30
1966	29
1970	29
1974	22
1978	0
1982	0
1986	0
1990	0
1994	0
1998	0
2002	0
2006	23
2010	35
2014	24
2018	37
2022	30
2026	31
2030	34
2034	35
2038	30
2042	34
2046	30
2050	35
2054	40
2058	29
2062	41
2066	30
2070	34
2074	42
2078	29
2082	34
2086	26
2090	0
2094	0
2098	0
2102	0
2106	0
2110	31
2114	29
2118	0
2122	0
2126	29
2130	39
2134	0
2138	34
2142	40
2146	44
