2	17
6	15
10	13
14	11
18	11
22	14
26	12
30	12
34	14
38	10
42	12
46	13
50	12
54	13
58	18
62	13
66	10
70	12
74	11
78	13
82	12
86	12
90	11
94	15
98	16
102	15
106	14
110	13
114	9
118	12
122	18
126	15
130	15
134	16
138	13
142	14
146	13
150	11
154	14
158	11
162	13
166	13
170	16
174	12
178	15
182	16
186	15
190	14
194	13
198	12
202	14
206	17
210	14
214	11
218	15
222	13
226	15
230	14
234	12
238	12
242	12
246	9
250	14
254	16
258	13
262	12
266	15
270	10
274	13
278	13
282	14
286	11
290	13
294	18
298	11
302	11
306	13
310	10
314	16
318	13
322	10
326	11
330	12
334	13
338	15
342	13
346	12
350	11
354	13
358	13
362	12
366	14
370	13
374	11
378	9
382	17
386	12
390	12
394	11
398	12
402	12
406	14
410	13
414	11
418	11
422	15
426	13
430	13
434	15
438	12
442	14
446	13
450	14
454	13
458	16
462	12
466	12
470	10
474	11
478	17
482	13
486	15
490	13
494	13
498	13
502	16
506	13
510	15
514	14
518	22
522	15
526	12
530	13
534	19
538	16
542	17
546	12
550	17
554	15
558	15
562	11
566	16
570	12
574	18
578	11
582	13
586	13
590	15
594	16
598	16
