2	29
6	40
10	39
14	48
18	41
22	40
26	40
30	46
34	36
38	48
42	37
46	39
50	38
54	46
58	37
62	48
66	38
70	42
74	37
78	41
82	37
86	42
90	40
94	39
98	42
102	42
106	39
110	38
114	39
118	42
122	39
126	43
130	39
134	43
138	43
142	40
146	38
150	49
154	42
158	38
162	45
166	46
170	37
174	46
178	39
182	47
186	35
190	37
194	43
198	42
202	40
206	49
210	43
214	40
218	40
222	43
226	37
230	38
234	36
238	46
242	37
246	49
250	39
254	35
258	36
262	44
266	43
270	44
274	41
278	40
282	43
286	45
290	46
294	36
298	43
302	43
306	47
310	40
314	39
318	53
322	46
326	45
330	36
334	35
338	37
342	44
346	39
350	39
354	43
358	43
362	42
366	37
370	41
374	42
378	43
382	41
386	47
390	56
394	35
398	44
402	43
406	39
410	43
414	43
418	43
422	40
426	44
430	41
434	36
438	36
442	44
446	44
450	39
454	51
458	42
462	41
466	39
470	52
474	39
478	39
482	48
486	53
490	47
494	39
498	70
502	44
506	44
510	39
514	43
518	47
522	52
526	59
530	42
534	50
538	52
542	42
546	40
550	39
554	36
558	43
562	52
566	42
570	46
574	50
578	43
582	53
586	38
590	45
594	51
598	48
