2000	211
2100	232
2200	211
2300	241
2400	221
2500	226
2600	179
2700	216
2800	169
2900	178
3000	195
3100	203
3200	191
3300	223
3400	191
3500	194
3600	177
3700	193
3800	263
3900	177
4000	146
4100	174
4200	164
4300	174
4400	147
4500	192
4600	177
4700	174
4800	146
4900	165
5000	169
5100	143
5200	150
5300	138
5400	146
5500	159
5600	176
5700	135
5800	156
5900	125
6000	162
6100	145
6200	130
6300	132
6400	126
6500	117
6600	117
6700	126
6800	158
6900	112
7000	98
7100	126
7200	97
7300	108
7400	122
7500	122
7600	118
7700	110
7800	84
7900	98
8000	105
8100	92
8200	90
8300	92
8400	100
8500	78
8600	72
8700	92
8800	83
8900	81
9000	76
9100	114
9200	112
9300	82
9400	109
9500	80
9600	95
9700	91
9800	97
9900	78
10000	78

