2000	31
2100	20
2200	29
2300	21
2400	26
2500	24
2600	40
2700	25
2800	44
2900	44
3000	31
3100	32
3200	34
3300	23
3400	35
3500	35
3600	36
3700	34
3800	13
3900	39
4000	58
4100	40
4200	45
4300	40
4400	54
4500	33
4600	41
4700	38
4800	59
4900	43
5000	44
5100	55
5200	54
5300	64
5400	52
5500	46
5600	39
5700	66
5800	50
5900	70
6000	46
6100	57
6200	60
6300	69
6400	69
6500	72
6600	73
6700	70
6800	48
6900	76
7000	83
7100	68
7200	80
7300	76
7400	69
7500	69
7600	67
7700	77
7800	83
7900	80
8000	78
8100	84
8200	87
8300	81
8400	82
8500	87
8600	89
8700	84
8800	87
8900	88
9000	86
9100	72
9200	76
9300	87
9400	75
9500	87
9600	82
9700	82
9800	83
9900	86
10000	87

